"행정구역별(1)",행정구역별(2),2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(1)",행정구역별(2),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명),혼인건수 (건),이혼건수 (건),주민등록인구수(연앙인구) (명)
"부산광역시",금정구,1111,536,252039.0,1191,445,255419.0,1216,479,254720.0,1263,492,255692.0,1324,506,253526.0,1177,469,249856.0,1184,397,246026.0,1004,403,242761.5,974,407,241970.5,930,431,241190.0,815,409,238545.0
"부산광역시",강서구,364,149,60372.0,449,142,62594.0,399,163,64733.0,418,165,65806.0,479,157,69873.0,624,155,79619.0,768,185,94608.0,839,204,100898.5,905,244,112272.5,851,270,119318.0,804,287,125409.0
"부산광역시",연제구,1159,481,210390.0,1235,422,212696.0,1231,403,213326.0,1217,409,211536.0,1204,420,209290.0,1114,407,208012.0,1071,372,210718.0,1030,367,206686.0,960,338,204744.5,904,393,205122.0,997,391,206489.5
"부산광역시",수영구,854,451,177292.0,954,368,178267.0,1027,377,176691.0,1075,391,176666.0,1073,391,175098.0,1096,367,178480.0,1159,351,179795.0,983,371,177698.5,884,361,177699.0,856,359,176132.0,814,335,174201.0
"부산광역시",사상구,1484,631,255274.0,1693,614,257843.0,1661,554,254413.0,1625,582,250424.0,1600,546,246797.0,1403,552,242953.0,1382,462,237711.0,1209,485,232916.5,1106,451,228741.5,998,439,224104.0,845,493,218573.5
"부산광역시",기장군,607,232,89384.0,749,259,102557.0,682,270,108095.0,796,256,114566.0,964,298,132507.0,1054,315,144748.0,1058,295,153093.0,982,337,154999.0,832,374,159259.5,772,381,162425.0,746,400,163955.5
"대구광역시",소계,12844,5361,2489781.0,13479,5107,2511676.0,13813,4658,2507271.0,13642,4947,2505644.0,13601,4796,2501588.0,12552,4794,2493264.0,12545,4497,2487829.0,12216,4383,2466465.0,11392,4530,2460368.5,10967,4530,2449529.0,9880,4655,2431140.0
"대구광역시",중구,450,208,77585.0,446,199,77857.0,403,153,76600.0,405,198,75439.0,428,185,76246.0,488,142,78812.0,502,147,80928.0,469,168,78863.5,363,171,77893.5,428,171,77745.0,363,142,76957.5
"대구광역시",동구,1928,756,331421.0,2031,738,337529.0,2192,695,341206.0,2022,781,342092.0,2014,714,343802.0,1939,709,347975.0,1956,718,349728.0,1978,655,347356.5,1753,697,347253.5,1725,697,347293.0,1510,680,345317.0
"대구광역시",서구,1145,618,225193.0,1231,621,224618.0,1326,529,222619.0,1345,552,220211.0,1295,527,215399.0,1137,509,210770.0,1036,441,206028.0,946,417,200285.0,771,404,193360.0,766,404,185900.0,605,409,177581.0
"대구광역시",남구,933,454,171873.0,1030,429,171197.0,1031,373,169095.0,1072,376,168715.0,1012,378,166062.0,893,387,163492.0,939,356,160852.0,830,357,156122.5,732,334,152169.5,667,334,149277.0,625,335,146952.5
"대구광역시",북구,2339,962,453367.0,2483,909,452505.0,2574,818,449775.0,2488,910,448485.0,2371,814,444359.0,2239,790,444375.0,2206,784,443119.0,2126,778,438818.0,2077,796,437986.5,1984,796,437648.0,1810,813,435875.5
"대구광역시",수성구,1781,768,456196.0,1768,709,461988.0,1845,671,461083.0,1850,702,459779.0,2013,705,461004.0,1864,703,456505.0,1691,686,451786.0,1572,675,446246.5,1403,639,439885.0,1314,639,432823.0,1213,655,427587.5
"대구광역시",달서구,3117,1189,598011.0,3366,1116,607083.0,3265,1039,606542.0,3322,1042,606557.0,3391,1090,610358.0,3038,1149,606433.0,3117,990,602641.0,2786,952,594190.5,2521,1018,581907.5,2379,1018,572790.0,2249,1064,568253.5
"대구광역시",달성군,1151,406,176135.0,1124,386,178899.0,1177,380,180351.0,1138,386,184366.0,1077,383,184358.0,954,405,184902.0,1098,375,192747.0,1509,381,204582.5,1772,471,229913.0,1704,471,246055.0,1505,557,252615.5
"인천광역시",소계,16643,7880,2710579.0,17407,7354,2758296.0,18013,6840,2801274.0,18079,7306,2843981.0,18010,7253,2879782.0,17251,7417,2902608.0,17118,7116,2925815.0,16092,7097,2905551.5,15235,6988,2916646.0,14850,7011,2954642.0,13401,7176,2927320.0
"인천광역시",중구,669,297,89688.0,658,318,92890.0,707,286,93581.0,671,271,98648.0,774,329,107774.0,731,341,111929.0,701,315,114493.0,677,344,113187.0,704,314,114900.5,709,315,122499.0,757,384,127071.0
"인천광역시",동구,530,231,77308.0,519,179,79663.0,560,188,78692.0,484,222,76720.0,456,191,75093.0,401,205,73978.0,365,179,72571.0,380,190,70550.0,310,156,69034.5,308,176,66233.0,238,153,64156.5
"인천광역시",미추홀구,2741,1404,419935.0,2912,1305,423876.0,2943,1082,417996.0,2709,1188,414500.0,2733,1173,411330.0,2567,1173,408305.0,2463,1182,404893.0,2428,1183,405289.5,2441,1167,412531.0,2200,1099,416542.0,1883,1211,407287.0
"인천광역시",연수구,1409,674,271497.0,1513,611,279230.0,1580,563,287903.0,1662,624,292589.0,1600,648,300305.0,1706,646,310703.0,1638,558,319052.0,1627,602,321278.0,1535,545,329127.0,1546,597,346359.0,1751,633,353687.0
"인천광역시",남동구,3014,1351,463414.0,3088,1288,473423.0,3200,1135,495469.0,3224,1384,503597.0,3115,1294,507021.0,3067,1326,514656.0,3256,1293,531395.0,3036,1290,526960.0,2826,1361,529469.0,2679,1272,537161.0,2311,1359,530639.5
"인천광역시",부평구,3540,1605,563920.0,3545,1486,567493.0,3624,1375,560936.0,3595,1373,559047.0,3564,1299,556985.0,3468,1328,556992.0,3396,1280,555844.0,3064,1268,546668.5,2851,1263,538647.0,2651,1198,524640.0,2191,1139,512190.5
"인천광역시",계양구,2072,961,344039.0,2208,926,347810.0,2246,917,344299.0,2239,908,342202.0,2185,941,343806.0,1964,899,339538.0,1934,860,334332.0,1690,756,329338.5,1585,751,324107.0,1493,794,312680.0,1249,771,305245.0
"인천광역시",서구,2280,1162,395508.0,2542,1078,408068.0,2757,1112,436134.0,3127,1148,469887.0,3206,1177,490035.0,3002,1287,498686.0,2970,1260,504606.0,2860,1264,503911.0,2630,1242,509602.0,2935,1359,538596.0,2692,1316,537891.0
"인천광역시",강화군,293,142,67049.0,302,117,67104.0,264,133,66779.0,247,136,66752.0,239,148,66735.0,210,147,67118.0,265,125,67667.0,219,149,67357.0,234,134,67897.5,207,138,68896.0,221,136,68509.5
"인천광역시",옹진군,95,53,18221.0,120,46,18739.0,132,49,19485.0,121,52,20039.0,138,53,20698.0,135,65,20703.0,130,64,20962.0,111,51,21012.0,119,55,21330.5,122,63,21036.0,108,74,20643.0
"광주광역시",소계,8088,3076,1433640.0,8566,3002,1454636.0,8946,2857,1463464.0,8596,2923,1469216.0,8820,2924,1472910.0,8213,3051,1475884.0,7945,2842,1472199.0,7141,2694,1461531.0,7141,2694,1457271.0,6632,2887,1452472.0,6297,2915,1448843.0
"광주광역시",동구,513,277,107772.0,540,248,104449.0,547,222,106495.0,600,201,105580.0,578,218,103016.0,496,207,100786.0,453,216,98784.0,450,164,95618.5,450,164,93963.0,378,177,93323.0,430,161,94881.5
"광주광역시",서구,1649,639,299825.0,1752,630,303219.0,1891,577,317936.0,1886,626,316545.0,1845,562,315276.0,1681,617,310317.0,1629,588,305028.0,1532,569,305548.0,1532,569,306487.5,1289,568,303815.0,1263,574,300833.0
"광주광역시",남구,1122,423,213697.0,1150,414,216863.0,1186,388,219041.0,1070,425,218313.0,1094,379,216254.0,1016,423,219815.0,1064,367,221318.0,926,343,219000.5,926,343,217588.0,837,398,215906.0,789,359,215693.0
"광주광역시",북구,2707,991,469410.0,2599,966,466866.0,2733,877,444483.0,2541,895,443677.0,2775,888,445489.0,2674,922,447685.0,2463,837,446316.0,2153,803,441130.5,2153,803,437357.0,2178,870,436802.0,1887,947,434200.0
"광주광역시",광산구,2097,746,342936.0,2525,744,363239.0,2589,793,375509.0,2499,776,385101.0,2528,877,392875.0,2346,882,397281.0,2336,834,400753.0,2080,815,400233.5,2080,815,401875.5,1950,874,402627.0,1928,874,403235.5
"대전광역시",소계,8885,3433,1484180.0,9351,3189,1503664.0,9726,3067,1515603.0,9745,2938,1524583.0,9621,3003,1532811.0,9118,3221,1531809.0,8325,2890,1518775.0,8325,2890,1505374.0,7697,2855,1497290.0,7377,3008,1485382.0,6602,3097,1471769.5
"대전광역시",동구,1529,747,246116.0,1630,613,248835.0,1665,585,251285.0,1673,610,251945.0,1640,564,250653.0,1342,634,245493.0,1178,505,239579.0,1178,505,234575.5,1039,528,230113.5,983,506,227308.0,937,552,225503.5
"대전광역시",중구,1538,658,264035.0,1596,637,265846.0,1507,587,265502.0,1558,527,264125.0,1485,566,264913.0,1405,596,261165.0,1212,508,256186.0,1212,508,251735.5,1106,492,248209.0,1034,497,244282.0,901,570,240119.5
"대전광역시",서구,2946,1057,499297.0,3081,961,499742.0,3259,960,499124.0,3194,847,496513.0,3162,974,498917.0,2905,972,496132.0,2624,913,490859.0,2624,913,487806.5,2584,880,486115.5,2446,979,482977.0,2213,989,479826.0
"대전광역시",유성구,1663,420,266585.0,1828,462,281692.0,2056,432,294353.0,2089,461,306312.0,2068,457,313968.0,2314,513,327461.0,2320,509,335312.0,2320,509,337939.0,2126,503,344436.5,2107,563,347680.0,1879,551,348086.5
"대전광역시",대덕구,1209,551,208147.0,1216,516,207549.0,1239,503,205339.0,1231,493,205688.0,1266,442,204360.0,1152,506,201558.0,991,455,196839.0,991,455,193317.5,842,452,188415.5,807,463,183136.0,672,435,178234.0
"울산광역시",소계,7267,2591,1113637.0,7660,2597,1126298.0,7768,2380,1135494.0,7887,2590,1147256.0,7998,2578,1156480.0,7674,2731,1166377.0,7006,2520,1173534.0,7006,2520,1166314.5,6331,2519,1162347.0,5894,2658,1154182.0,5442,2534,1145705.0
"울산광역시",중구,1384,606,232055.0,1476,579,232915.0,1401,538,232634.0,1448,518,233013.0,1475,570,234607.0,1374,593,238825.0,1361,487,244481.0,1361,487,241863.5,1210,493,239029.0,1038,538,233780.0,952,471,226293.5
"울산광역시",남구,2169,791,343831.0,2234,777,344131.0,2254,687,343504.0,2272,794,346836.0,2378,717,349064.0,2274,788,347759.0,1939,719,343598.0,1939,719,339827.0,1785,706,335808.5,1662,681,330909.0,1540,689,325167.0
"울산광역시",동구,1374,398,175136.0,1415,379,170764.0,1509,329,172172.0,1519,411,175479.0,1641,414,178468.0,1495,440,176668.0,1395,390,174963.0,1395,390,173738.5,1085,388,171129.0,882,433,166242.0,703,373,161242.0
"울산광역시",북구,1102,346,169072.0,1235,374,177488.0,1314,360,182504.0,1283,366,184088.0,1229,381,185695.0,1270,419,188733.0,1197,393,191063.0,1197,393,192594.0,1200,398,197422.0,1241,440,202993.0,1274,441,211523.5
"울산광역시",울주군,1238,450,193543.0,1300,488,201000.0,1290,466,204680.0,1365,501,207840.0,1275,496,208646.0,1261,491,214392.0,1114,531,219429.0,1114,531,218291.5,1051,534,218958.5,1071,566,220259.0,973,560,221479.0
"세종특별자치시",소계,-,-,-,-,-,-,-,-,-,634,223,113117.0,743,240,122153.0,920,280,156125.0,1498,36,210884.0,1728,465,225992.0,1728,465,260542.0,2038,485,296051.0,2039,606,326245.0
"경기도",소계,73403,29807,11460610.0,78471,27810,11786622.0,79137,28444,11937415.0,79449,28452,12093299.0,77649,28733,12234630.0,74306,28892,12357830.0,73950,27688,12522606.0,70052,26723,12509483.5,66429,26924,12681347.5,66877,27884,12861428.0,62356,28453,13043732.0
"경기도",수원시,7590,2550,1073149.0,7632,2478,1077535.0,7896,2459,1088489.0,8277,2343,1120258.0,8095,2436,1148157.0,7986,2506,1174228.0,7997,2426,1184624.0,7765,2263,1180618.0,7112,2324,1189510.0,6902,2308,1193038.0,6026,2329,1188864.5
"경기도",성남시,6957,2458,962726.0,7208,2178,980190.0,7320,2166,979323.0,7378,2069,978615.0,7060,2065,979534.0,6862,2136,974608.0,6424,2050,971424.0,6050,1874,961821.0,5162,1843,959515.0,5228,1829,949575.0,4453,1796,937155.5
"경기도",의정부시,2472,1324,431008.0,2563,1216,431801.0,2523,1175,430400.0,2477,1133,429147.0,2415,1078,430976.0,2248,1172,431112.0,2164,1111,433937.0,2149,1079,430060.0,2019,1036,433748.0,2025,1086,438076.0,1876,1087,443259.5
"경기도",안양시,3729,1401,616547.0,4010,1238,621714.0,3864,1171,615642.0,4008,1171,611412.0,3913,1116,607877.0,3619,1103,600809.0,3774,1062,597789.0,3308,985,592285.0,3158,1002,587223.5,2935,1007,576985.0,2693,984,566692.5
"경기도",부천시,5685,2311,869944.0,5752,2105,875204.0,5808,2041,872452.0,5851,2086,869944.0,5653,2026,863720.0,5209,1988,855586.0,4982,1908,848987.0,4769,1800,841814.5,4459,1781,842452.0,4434,1769,838767.0,3646,1810,828689.5
"경기도",광명시,2021,749,314257.0,2848,668,343982.0,2863,732,355226.0,2705,708,355560.0,2442,694,353100.0,2197,679,348560.0,2111,606,344978.0,1897,644,338946.5,1722,621,332862.0,1674,622,326590.0,1489,538,318488.0
"경기도",평택시,2702,1202,410042.0,2714,1102,419457.0,2883,1202,426886.0,2950,1161,434305.0,3019,1243,442034.0,2906,1248,449555.0,2855,1151,460532.0,2901,1192,459304.0,2887,1210,469697.5,2886,1294,482069.0,3016,1388,497750.5
"경기도",동두천시,644,349,93211.0,638,313,95653.0,604,292,96253.0,565,323,97175.0,569,371,97557.0,565,350,97595.0,502,335,97974.0,501,280,96054.0,423,290,95591.0,433,251,94593.0,361,290,93463.0
